1.6e-006,187370286250000,-0.0825066,-0.0522268,0.0976472,-2.57726,0.153221,-0.983278,0.995145,-1.41621
1.59557e-006,1.87891e+014,-0.04202,-0.0862256,0.0959194,-2.02425,0.675418,-0.73103,0.995286,-0.824918
1.59116e-006,1.88411e+014,0.00938211,-0.0937601,0.0942284,-1.47106,0.968426,-0.230263,0.995424,-0.233436
1.58678e-006,1.88932e+014,0.0562532,-0.0735212,0.0925732,-0.917683,0.932362,0.349061,0.995562,0.35823
1.58242e-006,1.89452e+014,0.08499,-0.0323892,0.0909525,-0.364103,0.57912,0.809963,0.995701,0.950077
1.57808e-006,1.89973e+014,0.0877622,0.0168494,0.089365,0.189682,0.0285701,0.995431,0.995841,1.5421
1.57377e-006,1.90493e+014,0.0646259,0.0594465,0.0878089,0.743677,-0.532011,0.841991,0.995984,2.13431
1.56948e-006,1.91014e+014,0.0232562,0.0830891,0.0862824,1.29788,-0.911611,0.401547,0.996129,2.72668
1.56522e-006,1.91534e+014,-0.0235532,0.0814466,0.0847839,1.8523,-0.980596,-0.176051,0.996275,-2.96395
1.56098e-006,192054543406250,-0.0618216,0.0558473,0.0833116,2.40692,-0.715087,-0.693901,0.996418,-2.37123
1.55676e-006,1.92575e+014,-0.0805437,0.0146444,0.0818642,2.96174,-0.205349,-0.975171,0.996557,-1.77834
1.55256e-006,1.93095e+014,-0.0748461,-0.0294735,0.0804402,-2.76645,0.374783,-0.923542,0.99669,-1.18529
1.54839e-006,1.93616e+014,-0.0472333,-0.0633733,0.0790389,-2.21129,0.827138,-0.556313,0.996816,-0.592082
1.54424e-006,1.94136e+014,-0.00660686,-0.0773782,0.0776597,-1.65597,0.996933,0.0012744,0.996934,0.00127832
1.54011e-006,1.94657e+014,0.0345749,-0.0680192,0.0763023,-1.10052,0.82582,0.558676,0.997044,0.594787
1.536e-006,1.95177e+014,0.0641077,-0.0388614,0.0749667,-0.544957,0.372045,0.925141,0.997148,1.18844
1.53191e-006,1.95698e+014,0.073649,0.000788715,0.0736532,0.0107087,-0.209283,0.975039,0.997246,1.78223
1.52785e-006,1.96218e+014,0.0610596,0.0388334,0.0723624,0.566465,-0.719163,0.691009,0.997341,2.37616
1.52381e-006,196738800562500,0.0308272,0.0640635,0.0710946,1.1223,-0.982821,0.1701,0.997432,2.97022
1.51979e-006,1.97259e+014,-0.00748925,0.0694479,0.0698506,1.67822,-0.909677,-0.409312,0.997521,-2.71878
1.51579e-006,1.9778e+014,-0.0422636,0.0540734,0.0686305,2.23421,-0.524548,-0.84857,0.997608,-2.12446
1.51181e-006,1.983e+014,-0.0633162,0.023206,0.0674349,2.79029,0.0406746,-0.996862,0.997691,-1.53002
1.50785e-006,1.98821e+014,-0.0648783,-0.0134792,0.0662638,-2.93675,0.59213,-0.803074,0.99777,-0.935454
1.50392e-006,1.99341e+014,-0.0471505,-0.0449121,0.0651173,-2.3805,0.940466,-0.333499,0.997847,-0.340777
1.5e-006,1.99862e+014,-0.0160414,-0.0619521,0.0639952,-1.82416,0.965899,0.250768,0.997921,0.254013
