1.6e-006,187370286250000,-0.219988,-0.134218,0.2577,-2.59377,0.137539,-0.955921,0.965765,-1.4279
1.59557e-006,1.87891e+014,-0.115145,-0.226844,0.254395,-2.0405,0.647337,-0.717908,0.966663,-0.837044
1.59116e-006,1.88411e+014,0.0210065,-0.250251,0.251131,-1.48705,0.938408,-0.235603,0.967532,-0.245983
1.58678e-006,1.88932e+014,0.147526,-0.199235,0.247909,-0.933428,0.911221,0.327754,0.968373,0.345278
1.58242e-006,1.89452e+014,0.227304,-0.0906921,0.244728,-0.379636,0.574171,0.780803,0.969189,0.936731
1.57808e-006,1.89973e+014,0.237929,0.0419011,0.24159,0.17432,0.0411392,0.969108,0.969981,1.52837
1.57377e-006,1.90493e+014,0.177968,0.158768,0.238495,0.728441,-0.506901,0.827895,0.970752,2.12019
1.56948e-006,1.91014e+014,0.0668893,0.225739,0.23544,1.28273,-0.883307,0.404459,0.971503,2.71219
1.56522e-006,1.91534e+014,-0.061183,0.22423,0.232427,1.83717,-0.959384,-0.157561,0.972237,-2.97881
1.56098e-006,192054543406250,-0.167917,0.156374,0.229453,2.39177,-0.708491,-0.666844,0.972954,-2.38647
1.55676e-006,1.92575e+014,-0.222223,0.0439056,0.226519,2.94653,-0.215473,-0.949515,0.973657,-1.79395
1.55256e-006,1.93095e+014,-0.209299,-0.0787438,0.223622,-2.78175,0.351918,-0.908569,0.974342,-1.20126
1.54839e-006,1.93616e+014,-0.134637,-0.174954,0.220762,-2.2267,0.800055,-0.557274,0.975009,-0.608403
1.54424e-006,1.94136e+014,-0.0219095,-0.216835,0.217939,-1.6715,0.975538,-0.0150125,0.975654,-0.0153878
1.54011e-006,1.94657e+014,0.0944802,-0.193299,0.215153,-1.11617,0.817805,0.533211,0.976278,0.577782
1.536e-006,1.95177e+014,0.179881,-0.112955,0.212405,-0.560711,0.380142,0.899885,0.976883,1.1711
1.53191e-006,1.95698e+014,0.209693,-0.00107555,0.209695,-0.00512913,-0.188222,0.959179,0.977473,1.76457
1.52785e-006,1.96218e+014,0.17643,0.108311,0.207024,0.550582,-0.692952,0.690211,0.978046,2.35818
1.52381e-006,196738800562500,0.0915383,0.182745,0.20439,1.10642,-0.961055,0.184498,0.978604,2.95193
1.51979e-006,1.97259e+014,-0.0184582,0.200946,0.201792,1.6624,-0.900238,-0.3851,0.979148,-2.73737
1.51579e-006,1.9778e+014,-0.120206,0.158881,0.19923,2.21849,-0.530775,-0.823437,0.979679,-2.14336
1.51181e-006,1.983e+014,-0.183612,0.070557,0.196702,2.77472,0.0211593,-0.97997,0.980199,-1.54921
1.50785e-006,1.98821e+014,-0.190732,-0.0365764,0.194207,-2.95212,0.56652,-0.800527,0.980708,-0.954932
1.50392e-006,1.99341e+014,-0.140829,-0.130128,0.191745,-2.39567,0.918124,-0.346139,0.981205,-0.360529
1.5e-006,1.99862e+014,-0.0501873,-0.182541,0.189314,-1.8391,0.954934,0.22762,0.981687,0.233996
