1.6e-006,187370286250000,-0.421438,-0.273961,0.502658,-2.56517,0.210142,-0.836685,0.862672,-1.32473
1.59557e-006,1.87891e+014,-0.212691,-0.450603,0.498278,-2.01181,0.641808,-0.580291,0.865248,-0.735103
1.59116e-006,1.88411e+014,0.0554645,-0.490802,0.493926,-1.45827,0.858637,-0.1256,0.867774,-0.145248
1.58678e-006,1.88932e+014,0.30259,-0.384902,0.489603,-0.904559,0.785561,0.374473,0.870251,0.444831
1.58242e-006,1.89452e+014,0.455773,-0.166726,0.485311,-0.350688,0.44543,0.750442,0.87268,1.03513
1.57808e-006,1.89973e+014,0.47114,0.0971462,0.481051,0.203344,-0.0479654,0.873748,0.875063,1.62564
1.57377e-006,1.90493e+014,0.346427,0.327642,0.476824,0.757537,-0.527884,0.700836,0.877401,2.21636
1.56948e-006,1.91014e+014,0.121005,0.456876,0.472629,1.31189,-0.830988,0.28865,0.879694,2.80727
1.56522e-006,1.91534e+014,-0.136469,0.448149,0.468467,1.86639,-0.853025,-0.223998,0.881945,-2.8848
1.56098e-006,192054543406250,-0.348925,0.306366,0.464337,2.42105,-0.584788,-0.663142,0.884157,-2.29349
1.55676e-006,1.92575e+014,-0.453933,0.0759287,0.460239,2.97586,-0.115947,-0.878716,0.886332,-1.70199
1.55256e-006,1.93095e+014,-0.422052,-0.173103,0.456172,-2.75237,0.39483,-0.795915,0.888466,-1.1103
1.54839e-006,1.93616e+014,-0.265083,-0.366272,0.452133,-2.19727,0.773541,-0.441278,0.890557,-0.51842
1.54424e-006,1.94136e+014,-0.0318928,-0.446987,0.448124,-1.64203,0.890185,0.0656664,0.892603,0.0736338
1.54011e-006,1.94657e+014,0.206729,-0.393101,0.444146,-1.08665,0.703508,0.552632,0.894609,0.665859
1.536e-006,1.95177e+014,0.379553,-0.222971,0.4402,-0.531146,0.275678,0.853142,0.896576,1.25825
1.53191e-006,1.95698e+014,0.436157,0.010682,0.436287,0.0244862,-0.248322,0.863509,0.898505,1.85081
1.52785e-006,1.96218e+014,0.361634,0.237057,0.432406,0.580244,-0.689785,0.578712,0.900395,2.44353
1.52381e-006,196738800562500,0.180472,0.388705,0.428558,1.13612,-0.897262,0.0947274,0.902248,3.03641
1.51979e-006,1.97259e+014,-0.0514042,0.421621,0.424743,1.69212,-0.798607,-0.423755,0.90407,-2.65375
1.51579e-006,1.9778e+014,-0.263858,0.328007,0.420963,2.24823,-0.426147,-0.799365,0.905862,-2.06058
1.51181e-006,1.983e+014,-0.39373,0.138006,0.417216,2.80446,0.093812,-0.902763,0.907624,-1.46725
1.50785e-006,1.98821e+014,-0.403604,-0.0899232,0.4135,-2.92237,0.583744,-0.697254,0.909351,-0.873778
1.50392e-006,1.99341e+014,-0.292586,-0.286952,0.409815,-2.36592,0.875521,-0.251915,0.911042,-0.280163
1.5e-006,1.99862e+014,-0.0959771,-0.394659,0.406162,-1.80936,0.868188,0.281542,0.912697,0.313586
