1.6e-006,187370286250000,-0.249996,-0.157008,0.295211,-2.58081,0.163094,-0.940801,0.954833,-1.39915
1.59557e-006,1.87891e+014,-0.128615,-0.261758,0.291649,-2.0275,0.660235,-0.691318,0.955945,-0.808392
1.59116e-006,1.88411e+014,0.0278408,-0.28678,0.288128,-1.47402,0.934493,-0.206451,0.957026,-0.217431
1.58678e-006,1.88932e+014,0.172363,-0.22653,0.284649,-0.920365,0.891945,0.349786,0.958079,0.373731
1.58242e-006,1.89452e+014,0.262532,-0.100784,0.281212,-0.366545,0.546063,0.78848,0.959107,0.965087
1.57808e-006,1.89973e+014,0.272953,0.05177,0.277819,0.18744,0.013595,0.960014,0.96011,1.55664
1.57377e-006,1.90493e+014,0.202393,0.185394,0.274469,0.74159,-0.524751,0.805188,0.961089,2.14837
1.56948e-006,1.91014e+014,0.0736049,0.260981,0.271162,1.2959,-0.885613,0.375785,0.962042,2.7403
1.56522e-006,1.91534e+014,-0.073927,0.257493,0.267895,1.85038,-0.945495,-0.182626,0.962971,-2.95079
1.56098e-006,192054543406250,-0.196059,0.177793,0.264668,2.40501,-0.683141,-0.679982,0.963876,-2.35851
1.55676e-006,1.92575e+014,-0.257172,0.0472732,0.261481,2.9598,-0.187192,-0.946425,0.96476,-1.76606
1.55256e-006,1.93095e+014,-0.240554,-0.094175,0.258332,-2.76844,0.37367,-0.890389,0.96562,-1.17345
1.54839e-006,1.93616e+014,-0.15294,-0.204319,0.255219,-2.21336,0.80805,-0.530181,0.966456,-0.580668
1.54424e-006,1.94136e+014,-0.0219918,-0.251181,0.252142,-1.65813,0.967195,0.0118673,0.967268,0.0122692
1.54011e-006,1.94657e+014,0.112377,-0.222315,0.249103,-1.10277,0.796033,0.550882,0.968059,0.605359
1.536e-006,1.95177e+014,0.210158,-0.128065,0.246103,-0.547285,0.352328,0.902499,0.968834,1.1986
1.53191e-006,1.95698e+014,0.243134,0.00202419,0.243142,0.0083252,-0.212726,0.94597,0.969593,1.79199
1.52785e-006,1.96218e+014,0.203008,0.128428,0.240221,0.564064,-0.705964,0.665707,0.970335,2.38553
1.52381e-006,196738800562500,0.103418,0.213621,0.237338,1.11993,-0.958285,0.156979,0.971057,2.97922
1.51979e-006,1.97259e+014,-0.0246069,0.233197,0.234492,1.67593,-0.882704,-0.406385,0.971759,-2.71013
1.51579e-006,1.9778e+014,-0.142278,0.18285,0.231683,2.23205,-0.504444,-0.831373,0.972442,-2.11617
1.51181e-006,1.983e+014,-0.214771,0.0792014,0.22891,2.78829,0.0473894,-0.971954,0.973109,-1.52208
1.50785e-006,1.98821e+014,-0.221523,-0.045613,0.22617,-2.93852,0.583818,-0.779333,0.973758,-0.927855
1.50392e-006,1.99341e+014,-0.162044,-0.153876,0.223464,-2.38204,0.920698,-0.318976,0.974388,-0.333509
1.5e-006,1.99862e+014,-0.0556212,-0.213669,0.22079,-1.82546,0.94199,0.251554,0.975,0.260956
