1.6e-006,187370286250000,-0.474173,-0.314195,0.568822,-2.5564,0.221977,-0.789426,0.820041,-1.29669
1.59557e-006,1.87891e+014,-0.236448,-0.512487,0.564402,-2.00307,0.625486,-0.53509,0.823137,-0.707666
1.59116e-006,1.88411e+014,0.0677246,-0.555893,0.560003,-1.44956,0.820393,-0.0975913,0.826178,-0.1184
1.58678e-006,1.88932e+014,0.347167,-0.433815,0.555626,-0.895893,0.738843,0.376332,0.829165,0.471102
1.58242e-006,1.89452e+014,0.519337,-0.184913,0.551274,-0.34206,0.406186,0.726226,0.8321,1.06083
1.57808e-006,1.89973e+014,0.53471,0.115052,0.546948,0.211936,-0.066721,0.832315,0.834985,1.65079
1.57377e-006,1.90493e+014,0.391045,0.376231,0.542647,0.766093,-0.520384,0.656616,0.837821,2.24096
1.56948e-006,1.91014e+014,0.133398,0.521583,0.538371,1.32041,-0.800475,0.256631,0.840607,2.83135
1.56522e-006,1.91534e+014,-0.159924,0.509617,0.534121,1.87488,-0.810423,-0.233344,0.843347,-2.86125
1.56098e-006,192054543406250,-0.401128,0.346248,0.529897,2.42949,-0.544815,-0.647277,0.846045,-2.27045
1.55676e-006,1.92575e+014,-0.519207,0.0823693,0.5257,2.98426,-0.0920397,-0.843694,0.848699,-1.67946
1.55256e-006,1.93095e+014,-0.480849,-0.201929,0.521527,-2.74401,0.395029,-0.754108,0.851309,-1.08826
1.54839e-006,1.93616e+014,-0.299841,-0.421635,0.517379,-2.18896,0.750619,-0.407021,0.853871,-0.496872
1.54424e-006,1.94136e+014,-0.0322931,-0.512238,0.513255,-1.63376,0.852547,0.0809817,0.856384,0.0947039
1.54011e-006,1.94657e+014,0.240689,-0.448676,0.509157,-1.07842,0.664318,0.544343,0.858852,0.686459
1.536e-006,1.95177e+014,0.43758,-0.252262,0.505087,-0.522956,0.248268,0.824718,0.861277,1.27839
1.53191e-006,1.95698e+014,0.500776,0.0163509,0.501043,0.0326395,-0.254982,0.825161,0.863658,1.8705
1.52785e-006,1.96218e+014,0.413451,0.275848,0.497025,0.588361,-0.674017,0.543739,0.865997,2.46277
1.52381e-006,196738800562500,0.204003,0.448847,0.493032,1.1442,-0.865057,0.074916,0.868295,3.05521
1.51979e-006,1.97259e+014,-0.0630912,0.484981,0.489068,1.70016,-0.76138,-0.4221,0.870556,-2.63539
1.51579e-006,1.9778e+014,-0.307094,0.375563,0.485133,2.25623,-0.396703,-0.777417,0.872783,-2.04264
1.51181e-006,1.983e+014,-0.45539,0.155563,0.481228,2.81242,0.105672,-0.868571,0.874975,-1.44973
1.50785e-006,1.98821e+014,-0.465092,-0.107488,0.477351,-2.91447,0.574485,-0.662814,0.877129,-0.856666
1.50392e-006,1.99341e+014,-0.335441,-0.334191,0.473502,-2.35806,0.848904,-0.228971,0.879242,-0.263455
1.5e-006,1.99862e+014,-0.107422,-0.457232,0.469681,-1.80155,0.833789,0.285498,0.881313,0.329897
